marks,rating,role_encoded,department_encoded,competencyLevel_encoded,skill_name_encoded,course_name_encoded,employee_id,assessment_id
96,4,1,6,1,7,11,23002,69103
91,3,3,3,0,10,12,28009,69104
81,3,0,9,2,6,11,44667,69105
71,3,3,6,1,5,11,49400,69106
91,2,2,1,0,10,12,387,69107
93,1,0,3,0,3,2,26539,69108
98,2,0,3,2,2,5,6878,69109
66,3,3,5,2,6,3,26168,69110
98,1,3,7,2,4,10,8154,69111
88,5,2,1,2,6,7,29105,69112
80,4,3,8,0,6,3,27582,69113
52,4,3,4,2,5,8,31264,69114
77,5,1,7,2,7,10,26330,69115
79,3,0,5,1,0,4,43579,69116
97,4,3,6,0,7,9,13151,69117
69,5,0,5,1,3,3,29149,69118
76,2,0,6,1,14,13,32920,69119
72,1,0,9,1,3,11,45921,69120
99,2,0,8,2,8,8,28415,69121
87,4,1,5,2,9,8,38495,69122
90,3,0,3,0,13,1,41177,69123
58,3,2,7,0,7,10,40673,69124
58,5,3,3,1,12,8,19521,69125
92,2,0,4,1,2,0,41498,69126
87,4,3,4,2,14,11,37350,69127
88,5,0,8,2,9,10,48286,69128
51,4,3,2,1,0,11,31869,69129
58,2,3,0,2,8,10,33665,69130
92,3,1,8,0,13,2,45910,69131
83,1,1,1,2,1,3,23463,69132
79,5,3,3,0,4,7,17263,69133
88,1,2,5,2,7,7,33655,69134
92,1,1,4,2,1,13,24674,69135
68,2,3,4,0,1,1,7210,69136
54,1,1,7,0,12,10,11411,69137
95,4,2,0,1,6,3,18649,69138
58,4,2,6,0,7,11,18076,69139
72,2,3,2,2,10,11,47810,69140
99,4,2,7,1,7,10,42632,69141
79,4,3,8,2,7,6,44702,69142
63,4,3,0,1,8,12,35933,69143
60,2,1,8,1,8,14,46122,69144
86,3,1,2,1,6,7,2902,69145
71,3,0,8,0,4,2,21141,69146
79,4,1,4,1,13,10,43757,69147
85,2,3,3,2,5,3,18028,69148
78,4,1,0,0,5,3,16360,69149
68,4,1,3,0,5,12,18460,69150
93,4,0,1,0,5,9,31597,69151
99,3,0,6,2,8,14,4984,69152
61,4,1,1,1,4,10,4574,69153
66,3,1,5,1,1,8,42417,69154
57,3,0,1,0,9,9,33135,69155
69,3,2,7,0,12,9,4586,69156
59,4,0,2,2,3,8,18004,69157
76,3,0,0,2,11,14,20574,69158
78,2,1,3,1,7,1,22370,69159
79,1,3,6,0,1,6,44625,69160
50,3,3,6,0,9,0,48635,69161
54,3,0,4,2,1,7,19100,69162
77,5,2,6,0,3,13,23966,69163
51,4,1,4,2,6,4,23456,69164
74,1,0,2,2,12,3,13637,69165
61,3,1,7,1,5,13,32194,69166
59,4,0,3,2,2,3,922,69167
72,3,0,6,0,10,10,30368,69168
54,5,1,2,2,4,3,28420,69169
76,2,0,7,0,10,13,39987,69170
60,1,1,8,1,12,4,35123,69171
75,4,0,4,1,12,2,16660,69172
59,5,1,4,1,4,1,30607,69173
66,4,1,4,2,0,14,26357,69174
50,5,0,4,0,7,2,34799,69175
78,4,3,3,1,8,3,30094,69176
73,4,2,1,0,12,12,5349,69177
55,2,3,6,2,0,14,7701,69178
57,3,1,6,0,0,1,20330,69179
81,4,0,9,1,3,7,31500,69180
87,2,0,6,1,4,0,37371,69181
53,2,3,8,0,13,3,27583,69182
57,4,2,9,1,5,3,31121,69183
50,4,1,9,1,13,2,45303,69184
96,4,2,5,1,7,4,42813,69185
93,5,2,7,2,3,0,39636,69186
92,3,2,5,2,13,6,5024,69187
79,5,2,5,0,2,8,49039,69188
61,2,1,1,2,14,7,11211,69189
79,5,3,5,0,1,4,36239,69190
72,2,2,4,2,7,9,32440,69191
72,2,2,5,2,8,7,25939,69192
83,5,2,5,0,11,4,15170,69193
98,4,1,9,0,1,10,19988,69194
69,4,1,1,0,3,11,6994,69195
73,2,0,4,2,10,7,6655,69196
82,4,2,6,1,4,7,44194,69197
98,4,0,3,2,7,6,393,69198
95,2,3,0,0,5,13,32140,69199
73,3,0,4,1,4,8,11659,69200
52,3,0,3,0,2,10,18481,69201
70,4,0,3,1,6,2,44354,69202
95,4,2,8,1,8,10,36543,69203
88,4,2,2,2,5,9,37811,69204
53,2,2,0,1,10,1,21422,69205
71,1,2,5,1,0,14,49361,69206
59,3,0,0,0,9,5,4616,69207
84,5,0,3,0,1,13,28950,69208
55,3,3,8,1,4,4,11606,69209
90,4,1,8,1,6,11,15126,69210
92,2,3,7,2,7,8,11941,69211
60,3,2,5,0,8,1,26747,69212
75,3,3,4,2,14,11,6948,69213
59,5,3,0,2,12,6,1358,69214
51,4,2,8,0,12,4,24830,69215
72,1,3,0,0,1,10,26702,69216
91,1,3,3,2,4,3,15624,69217
93,4,1,8,2,7,11,22836,69218
74,3,1,8,1,1,8,21557,69219
83,3,1,2,2,10,0,3507,69220
98,4,2,1,0,9,12,21284,69221
63,4,1,2,1,10,5,43884,69222
58,5,0,5,1,4,5,30322,69223
67,4,2,2,0,5,12,556,69224
73,3,0,9,0,3,9,22996,69225
75,5,0,1,0,6,11,28680,69226
85,5,1,5,2,3,6,24579,69227
80,5,3,2,1,10,3,4831,69228
63,3,0,3,0,9,2,30775,69229
57,3,3,9,0,2,10,49259,69230
70,2,2,1,1,2,0,35471,69231
64,5,1,5,2,10,5,16106,69232
61,1,1,4,2,8,7,43628,69233
61,3,0,2,0,1,1,24989,69234
51,5,2,7,2,12,5,12889,69235
65,2,1,9,1,4,1,13105,69236
96,3,3,0,0,0,12,35508,69237
91,2,1,0,2,5,7,5679,69238
56,1,2,1,2,0,8,15250,69239
54,5,0,7,2,2,5,20292,69240
93,2,2,5,0,13,3,26040,69241
87,4,0,5,2,6,3,36918,69242
95,4,1,2,0,3,3,4751,69243
72,1,3,5,2,6,3,10270,69244
91,1,0,9,1,0,4,32727,69245
78,5,2,7,2,2,8,37209,69246
99,3,1,6,2,3,3,43730,69247
82,1,2,4,2,6,4,17194,69248
85,4,0,9,1,3,4,20556,69249
82,4,1,5,0,12,12,21740,69250
77,2,3,6,2,10,13,29391,69251
62,1,0,6,1,0,11,15743,69252
72,1,0,2,0,1,10,32132,69253
89,1,3,7,0,11,2,30841,69254
65,3,2,7,0,14,3,12547,69255
84,5,3,9,1,6,1,31883,69256
97,3,0,3,1,11,11,28761,69257
81,1,2,1,2,13,4,31953,69258
80,3,2,8,1,5,1,2041,69259
78,5,0,3,1,14,3,48364,69260
70,3,0,3,2,8,0,26870,69261
98,3,1,8,1,13,11,30428,69262
51,4,3,1,1,11,2,24869,69263
74,4,1,2,1,5,5,48569,69264
60,1,2,5,0,5,0,3582,69265
52,4,1,6,0,14,10,20114,69266
62,3,3,3,0,8,1,20818,69267
68,3,3,1,2,7,9,16824,69268
55,3,3,8,1,1,7,45691,69269
67,5,3,9,2,5,8,17908,69270
57,1,1,0,2,2,13,5472,69271
79,4,0,4,2,7,3,36337,69272
68,2,0,5,2,2,14,37924,69273
53,3,3,6,2,3,3,11905,69274
81,4,3,9,1,10,4,45744,69275
61,5,3,4,0,2,13,36813,69276
99,3,1,4,0,6,1,10208,69277
78,3,2,6,2,2,4,33283,69278
84,2,0,5,1,14,0,21891,69279
81,4,0,8,2,7,11,29891,69280
62,4,0,1,2,11,11,21252,69281
55,5,3,7,0,13,13,14658,69282
65,3,0,5,0,11,5,47737,69283
77,5,0,6,2,7,0,23468,69284
71,2,0,8,1,14,0,38362,69285
88,3,0,2,0,6,9,48369,69286
53,4,3,2,2,8,9,34918,69287
62,5,2,8,0,5,2,47293,69288
90,3,0,9,2,6,14,27942,69289
95,4,3,3,1,1,5,23645,69290
77,1,1,7,1,7,0,1590,69291
64,2,2,2,2,14,9,20324,69292
60,3,0,2,2,13,7,24899,69293
59,3,0,7,1,7,8,29469,69294
81,4,1,9,2,5,9,20676,69295
68,3,1,3,1,6,5,17454,69296
94,5,2,4,1,8,1,14731,69297
62,5,3,2,0,6,8,42180,69298
54,1,0,7,0,0,10,9077,69299
62,5,2,9,0,5,4,22736,69300
75,3,0,9,1,7,7,49081,69301
72,4,1,3,1,3,5,34249,69302
100,2,2,6,2,2,8,39197,69303
91,1,0,9,2,1,1,30711,69304
56,3,0,7,0,10,0,10746,69305
68,5,2,3,0,11,5,19068,69306
81,5,2,8,0,1,7,17884,69307
87,3,2,9,0,4,10,17093,69308
82,1,2,1,1,6,4,22075,69309
58,5,1,9,2,5,3,44792,69310
63,2,0,5,0,7,7,22207,69311
87,1,1,8,1,7,9,36725,69312
65,1,2,5,1,1,0,4284,69313
64,2,2,3,0,4,7,4764,69314
83,2,2,8,1,8,5,45105,69315
59,4,1,2,0,5,4,26122,69316
100,4,1,7,1,1,2,32165,69317
90,3,0,5,1,14,7,40927,69318
79,5,0,8,0,5,2,25684,69319
81,1,3,0,0,4,5,30472,69320
84,4,1,4,0,10,13,21956,69321
87,3,3,2,0,1,5,15330,69322
95,1,0,3,1,14,9,40257,69323
91,1,2,9,2,7,1,7329,69324
79,1,3,3,1,5,5,30914,69325
91,1,1,6,2,6,3,33292,69326
60,4,0,3,1,11,12,43202,69327
70,1,0,4,0,8,5,2282,69328
65,2,1,0,1,5,3,8506,69329
96,1,3,1,1,10,13,44925,69330
81,1,3,9,1,14,4,2644,69331
84,2,2,9,2,9,3,26265,69332
78,3,2,0,0,14,10,28355,69333
94,2,2,9,0,5,6,18998,69334
56,1,0,3,0,1,6,2888,69335
92,2,1,4,1,1,5,26214,69336
99,3,1,5,0,10,2,25602,69337
71,1,2,5,2,5,10,38665,69338
93,2,2,3,1,5,1,29293,69339
53,5,2,3,1,9,5,42162,69340
61,1,2,5,0,1,0,35626,69341
73,1,0,3,2,2,13,17612,69342
82,1,1,8,1,10,0,26108,69343
55,3,3,7,2,6,0,44068,69344
64,2,2,5,1,9,0,48387,69345
84,2,0,8,2,6,8,11928,69346
91,2,1,3,2,3,3,15178,69347
60,2,1,0,0,3,3,17671,69348
82,4,2,8,2,6,9,48447,69349
94,5,0,3,0,5,4,12065,69350
86,2,2,3,2,13,10,38789,69351
95,1,3,8,0,0,7,9779,69352
54,3,1,4,1,2,8,46533,69353
52,3,1,7,1,9,3,24234,69354
71,1,1,0,1,14,3,35804,69355
75,5,1,5,0,2,3,39866,69356
70,5,3,7,1,8,8,13930,69357
76,1,0,7,2,3,4,46557,69358
83,5,1,3,2,9,6,14153,69359
60,2,3,4,0,9,6,45676,69360
62,5,1,9,1,6,8,36926,69361
68,1,2,6,0,13,10,24542,69362
94,3,1,7,1,6,13,11508,69363
60,1,0,1,2,14,8,14137,69364
73,3,0,4,0,1,9,45130,69365
60,4,0,2,1,7,12,24809,69366
86,3,2,3,0,13,10,6680,69367
84,4,1,0,0,7,4,12347,69368
98,1,1,8,1,14,14,36944,69369
89,3,0,0,1,4,8,36029,69370
57,1,0,7,0,9,0,20732,69371
52,3,0,1,0,8,1,26358,69372
55,1,1,8,2,11,7,9890,69373
70,4,0,2,0,9,3,37357,69374
89,2,0,0,1,7,0,22495,69375
85,2,2,2,0,4,1,13530,69376
92,3,3,0,1,7,5,17765,69377
75,4,2,7,1,11,5,1837,69378
74,4,3,5,0,2,11,1186,69379
86,3,1,3,2,14,3,45714,69380
100,5,3,6,1,14,5,8843,69381
100,4,0,2,1,1,11,47530,69382
78,2,1,0,1,7,1,24342,69383
85,5,2,3,2,0,10,588,69384
58,1,1,3,0,7,5,19744,69385
62,4,3,4,0,11,4,28160,69386
74,2,1,6,2,1,14,31272,69387
96,3,2,4,0,11,2,30090,69388
50,4,1,9,2,7,6,4346,69389
70,2,1,3,2,0,14,12583,69390
84,2,3,8,0,7,1,43800,69391
50,2,1,8,1,14,1,26994,69392
60,3,2,8,1,14,7,16753,69393
55,2,3,1,2,14,13,37505,69394
60,5,0,2,2,12,0,5022,69395
83,4,3,5,1,12,7,38821,69396
62,3,3,8,0,7,8,3143,69397
63,4,0,5,1,6,11,23488,69398
84,5,2,0,1,11,1,39592,69399
58,2,3,3,2,13,11,42704,69400
99,4,0,1,0,1,14,49986,69401
58,2,3,3,0,11,0,15518,69402
66,4,1,2,0,12,4,21057,69403
54,5,3,9,0,1,11,47012,69404
81,1,1,2,1,2,10,2599,69405
54,3,3,4,1,14,1,22866,69406
70,1,0,1,1,1,6,41257,69407
81,2,3,1,1,1,3,8273,69408
67,5,2,4,1,8,12,44828,69409
100,1,0,6,0,7,5,4561,69410
52,3,0,4,1,10,8,47970,69411
56,5,3,5,1,6,8,18097,69412
86,3,2,8,0,7,1,5560,69413
90,3,0,9,1,7,4,48814,69414
56,2,1,3,2,8,7,4076,69415
97,3,1,6,0,8,10,14964,69416
68,3,2,4,1,1,3,18700,69417
86,5,3,4,1,0,12,8274,69418
52,3,1,7,1,7,9,33504,69419
92,5,0,4,2,5,0,22242,69420
66,4,2,3,2,8,4,16701,69421
80,5,2,1,2,4,14,3745,69422
98,4,0,3,1,5,10,15093,69423
86,3,1,5,0,7,11,17799,69424
86,1,0,2,2,7,3,14802,69425
62,2,2,9,0,3,7,9291,69426
80,1,1,2,0,1,5,29336,69427
51,4,2,3,2,6,14,9600,69428
53,2,0,5,0,11,1,4934,69429
95,1,3,1,0,1,5,3575,69430
94,2,3,3,1,6,11,23603,69431
76,4,1,2,2,6,2,33569,69432
72,2,0,9,2,3,5,10245,69433
61,3,3,4,0,1,11,42447,69434
86,3,2,6,2,2,7,9699,69435
63,2,1,1,0,4,13,45527,69436
72,3,2,2,1,10,9,23406,69437
92,4,3,8,1,1,10,31158,69438
91,1,1,3,1,6,3,15972,69439
75,5,3,0,2,2,0,33400,69440
100,4,3,0,1,7,13,45045,69441
57,2,2,5,2,11,13,11385,69442
93,3,3,4,0,11,11,41344,69443
81,1,2,7,1,9,8,44331,69444
75,5,2,4,2,9,0,3893,69445
86,2,3,8,0,12,13,48560,69446
66,1,2,2,2,11,4,20536,69447
99,3,2,7,1,0,13,48255,69448
97,3,2,9,0,12,1,26314,69449
69,5,3,0,2,6,5,22258,69450
78,2,3,5,0,14,13,36257,69451
75,3,3,1,0,3,8,48734,69452
73,3,1,5,0,7,5,41594,69453
94,5,3,7,0,1,4,47588,69454
100,5,2,6,0,3,7,41005,69455
76,5,2,6,2,8,5,20810,69456
61,4,3,4,2,7,4,8004,69457
80,5,1,2,1,0,12,21462,69458
58,2,2,0,0,2,0,14900,69459
57,1,3,5,1,2,8,20653,69460
70,2,2,5,2,8,9,2313,69461
65,4,2,1,0,8,5,7538,69462
88,2,3,2,1,14,14,12841,69463
52,2,1,1,1,12,14,44582,69464
72,3,0,7,2,2,14,49856,69465
73,4,2,5,1,10,2,20060,69466
66,2,0,8,0,2,1,22860,69467
98,4,0,8,2,10,14,46527,69468
77,2,0,2,1,1,2,38998,69469
76,2,3,7,2,6,2,32255,69470
54,2,3,6,0,1,14,41714,69471
76,2,0,5,2,11,5,43433,69472
85,3,2,9,0,9,11,25696,69473
70,1,3,3,0,8,6,12097,69474
92,2,1,5,1,7,13,39437,69475
54,5,2,9,2,4,14,26504,69476
54,5,0,3,2,3,13,41160,69477
61,2,3,1,1,12,13,32455,69478
76,2,3,7,1,6,0,33953,69479
57,1,0,8,1,6,10,3510,69480
64,1,1,0,0,8,10,1364,69481
82,5,1,6,2,13,3,27880,69482
57,3,1,3,0,8,1,24884,69483
55,4,0,5,0,4,3,21148,69484
78,1,1,0,0,10,7,10472,69485
83,3,3,9,1,6,4,29825,69486
64,2,2,5,1,8,3,31044,69487
77,5,2,1,0,5,11,35437,69488
100,3,2,6,1,1,9,7460,69489
83,2,1,1,1,5,3,39747,69490
83,3,1,5,0,3,1,46706,69491
60,3,3,3,2,2,7,32678,69492
97,2,0,3,2,14,5,3950,69493
75,5,1,8,0,1,11,47843,69494
96,2,3,7,1,0,3,49064,69495
90,2,3,0,0,8,7,1614,69496
99,2,3,7,0,6,6,5746,69497
66,1,2,8,0,2,10,49646,69498
77,4,1,9,0,14,5,42266,69499
78,2,2,4,2,5,10,25127,69500
61,5,0,3,0,2,11,23162,69501
82,4,0,4,1,12,11,24283,69502
91,5,0,3,0,3,10,19809,69503
95,3,0,3,0,5,5,29305,69504
54,3,0,9,1,10,7,33751,69505
58,2,3,8,2,8,13,38991,69506
84,3,2,6,0,7,12,3566,69507
94,4,0,8,2,13,14,22455,69508
73,2,2,7,0,4,3,17212,69509
83,3,0,5,1,7,5,35482,69510
92,4,0,6,2,4,4,26410,69511
88,5,1,3,0,7,2,29712,69512
69,1,1,6,0,3,6,28714,69513
58,4,2,6,1,14,11,34614,69514
58,5,3,6,2,4,0,49391,69515
90,5,2,3,0,14,8,16170,69516
98,1,1,9,2,3,7,11128,69517
81,1,3,2,0,6,10,17035,69518
87,1,3,3,0,4,10,26198,69519
82,5,0,6,0,0,3,42688,69520
95,1,1,9,0,0,10,45465,69521
86,5,1,7,0,12,4,24687,69522
64,4,2,9,2,11,3,34732,69523
63,2,2,1,0,0,6,12210,69524
84,4,2,2,0,2,10,7927,69525
80,3,1,9,1,0,3,4970,69526
92,2,0,4,0,6,12,6754,69527
50,1,3,2,2,13,10,34835,69528
67,5,1,7,1,1,3,47911,69529
71,2,0,1,1,7,5,28694,69530
84,1,3,3,1,7,0,18404,69531
57,4,3,8,1,14,11,5597,69532
92,4,3,5,1,13,14,33721,69533
86,3,1,9,1,12,11,22986,69534
97,3,2,9,0,14,10,15198,69535
51,5,2,2,1,5,1,28898,69536
62,1,2,1,1,14,8,47882,69537
85,2,3,8,2,7,12,22386,69538
55,5,1,6,2,13,10,25657,69539
65,1,1,1,2,6,7,38112,69540
53,5,3,3,2,14,0,32453,69541
60,5,2,2,0,6,11,8866,69542
51,3,3,2,0,1,11,22214,69543
92,1,0,1,2,9,13,34737,69544
62,1,2,9,1,6,14,40824,69545
58,1,3,1,1,14,11,35235,69546
80,5,0,2,2,10,5,8566,69547
71,2,3,5,2,7,3,22046,69548
74,4,0,7,2,9,11,16030,69549
99,4,3,3,1,8,7,32020,69550
81,3,1,8,1,6,8,28295,69551
50,1,3,2,0,14,5,41136,69552
58,4,1,0,1,11,12,41844,69553
70,2,1,3,0,10,1,38339,69554
93,5,1,5,1,1,7,35843,69555
58,2,1,1,2,2,12,35327,69556
57,4,1,2,2,8,4,3157,69557
77,1,1,3,1,5,5,6119,69558
72,4,0,9,0,3,10,11223,69559
79,3,2,0,0,2,0,10067,69560
69,1,3,0,2,8,7,34092,69561
77,2,3,5,1,0,3,33937,69562
59,2,0,5,0,1,9,34656,69563
52,3,2,0,0,8,10,39053,69564
59,4,0,7,1,2,2,32834,69565
95,4,2,7,0,14,11,19496,69566
63,4,1,1,1,2,10,47423,69567
68,3,0,5,0,5,5,27553,69568
52,1,1,6,1,5,13,5232,69569
67,2,3,3,1,12,13,35247,69570
69,2,1,5,1,7,14,15786,69571
60,3,3,4,1,8,7,8471,69572
61,5,1,4,1,6,8,36573,69573
98,2,3,6,0,3,1,35771,69574
77,3,3,0,0,7,5,43932,69575
98,2,2,1,1,14,1,30252,69576
59,5,1,8,2,13,13,12061,69577
67,2,3,3,0,5,14,13981,69578
67,5,1,8,0,8,7,2210,69579
79,3,2,2,1,1,3,19387,69580
83,1,1,7,2,7,13,27533,69581
78,4,2,3,0,6,3,20957,69582
86,1,3,4,0,6,6,24876,69583
98,1,1,0,0,12,10,23274,69584
69,5,0,4,0,0,4,49551,69585
65,4,3,7,1,7,10,43849,69586
94,5,1,8,0,7,3,49679,69587
81,3,2,3,0,11,2,44196,69588
95,4,0,3,1,1,2,6430,69589
86,2,2,4,0,2,7,27883,69590
65,3,3,9,0,14,4,27207,69591
77,4,0,6,0,6,12,31359,69592
79,3,2,0,0,7,9,43386,69593
64,4,1,5,2,8,6,18878,69594
64,5,0,6,0,10,13,43533,69595
58,3,1,3,0,12,8,5238,69596
98,3,3,2,0,8,1,5852,69597
99,3,2,0,2,4,4,30542,69598
60,5,1,6,2,5,8,1987,69599
65,1,2,9,0,11,6,7746,69600
52,1,1,3,2,5,4,11155,69601
70,3,3,2,0,7,11,31999,69602
80,4,3,2,1,6,10,40227,69603
64,5,2,5,2,0,0,12078,69604
94,3,2,8,1,6,4,9639,69605
81,3,0,6,2,9,0,44880,69606
60,2,3,8,1,7,2,36065,69607
98,1,3,8,1,14,13,44799,69608
95,4,1,0,1,10,5,42930,69609
69,3,1,8,2,1,4,45271,69610
82,4,3,2,2,4,3,14352,69611
98,2,0,1,2,11,7,49184,69612
86,5,2,6,1,5,1,34490,69613
78,4,1,2,1,8,2,33284,69614
93,5,0,5,2,7,13,26796,69615
94,1,1,1,1,5,5,7652,69616
71,2,1,3,2,0,12,11338,69617
77,1,2,5,2,6,7,31117,69618
52,1,1,5,2,7,8,42072,69619
93,4,2,7,0,2,5,5557,69620
68,5,0,0,2,0,6,25358,69621
86,5,0,7,0,0,11,32738,69622
74,3,3,8,0,1,0,17073,69623
87,2,1,0,2,7,5,36888,69624
59,1,2,2,2,8,7,44615,69625
54,4,1,1,0,5,10,8271,69626
80,1,3,6,1,14,4,27112,69627
80,3,1,1,1,4,8,22061,69628
92,5,2,6,1,9,8,38605,69629
86,4,3,3,1,2,10,37605,69630
85,1,0,4,2,11,10,21928,69631
56,5,0,3,0,7,11,45323,69632
91,4,0,4,2,8,4,20242,69633
78,2,2,9,0,6,9,21314,69634
99,1,2,4,1,6,0,27271,69635
54,5,1,2,1,13,8,46267,69636
50,5,0,2,2,8,7,2369,69637
55,2,1,5,2,14,14,1531,69638
77,4,0,6,0,2,10,17682,69639
92,2,1,2,0,10,3,14895,69640
53,3,2,9,0,6,1,16343,69641
61,3,1,7,0,2,1,38223,69642
92,3,1,8,2,4,6,10584,69643
99,5,0,7,0,11,8,30157,69644
70,3,0,5,1,14,5,7959,69645
73,5,3,5,1,0,1,24463,69646
57,3,0,7,2,2,14,42966,69647
87,1,2,3,0,8,6,43353,69648
77,2,3,8,0,8,12,24822,69649
92,2,0,8,2,8,3,27273,69650
75,2,2,3,2,14,7,32815,69651
64,5,0,5,0,13,11,31891,69652
98,3,2,1,2,1,9,6850,69653
74,3,2,5,0,5,0,33980,69654
95,3,0,8,0,13,12,22259,69655
80,5,0,7,0,1,11,4026,69656
81,4,0,6,1,0,11,41315,69657
96,3,0,2,0,5,1,42325,69658
57,5,0,0,0,7,3,9707,69659
88,5,2,9,0,8,4,13526,69660
100,4,2,8,2,0,8,25965,69661
97,2,1,5,1,10,0,46402,69662
97,2,3,7,2,7,8,25574,69663
91,2,3,4,0,12,6,48200,69664
81,4,1,8,1,11,2,32363,69665
92,2,1,2,1,14,3,45415,69666
95,2,2,1,1,13,14,10609,69667
77,2,2,6,2,2,10,6736,69668
85,3,0,6,2,3,4,14063,69669
85,5,3,4,0,7,7,19022,69670
61,2,1,0,1,2,11,10597,69671
70,2,3,7,2,3,13,11020,69672
54,2,3,7,0,2,12,1982,69673
93,1,3,2,1,14,6,19106,69674
54,2,0,8,0,3,13,21465,69675
93,5,0,3,0,2,3,38447,69676
95,4,0,7,0,6,3,25529,69677
97,4,1,6,0,1,8,21321,69678
85,5,3,7,2,7,0,40834,69679
99,5,0,4,0,12,4,17036,69680
67,5,1,4,0,11,3,29406,69681
76,5,1,4,0,10,4,8091,69682
89,2,3,7,1,6,0,18086,69683
77,3,3,0,0,8,2,11424,69684
77,4,0,8,0,5,10,2675,69685
58,3,1,4,1,6,11,30798,69686
50,5,0,4,2,10,5,28828,69687
64,3,0,5,0,7,1,3587,69688
56,4,3,4,1,4,9,8026,69689
92,2,1,5,1,1,0,2524,69690
84,4,0,5,1,14,3,19241,69691
51,5,0,7,2,7,0,16553,69692
99,3,2,7,2,14,4,42171,69693
86,3,2,3,0,8,1,3305,69694
90,4,3,0,0,1,3,39001,69695
85,5,3,2,0,4,10,5470,69696
69,3,0,1,0,8,12,22423,69697
100,1,3,3,1,8,5,22183,69698
87,2,1,5,2,6,3,24314,69699
97,2,0,1,1,12,1,7859,69700
97,4,1,0,1,10,3,3547,69701
69,1,1,3,0,11,5,15303,69702
52,1,0,3,2,5,13,29189,69703
57,2,0,6,0,11,12,39597,69704
58,3,2,8,0,6,9,45158,69705
98,1,0,9,0,8,6,21280,69706
62,5,3,4,2,7,10,645,69707
93,3,2,9,2,2,3,16543,69708
74,2,3,8,1,2,10,30144,69709
63,2,1,1,0,6,7,7085,69710
63,3,1,8,0,10,10,9052,69711
96,3,3,1,1,13,11,37652,69712
50,2,3,8,2,12,3,6155,69713
64,3,2,9,0,7,11,25713,69714
91,4,3,0,0,9,4,37804,69715
50,4,3,4,2,13,9,9274,69716
66,5,1,5,2,6,13,7191,69717
96,2,3,3,0,2,1,24738,69718
65,1,1,2,1,14,0,20909,69719
74,3,3,5,0,6,2,3087,69720
51,3,0,2,1,3,11,16481,69721
72,4,1,2,1,14,13,41986,69722
83,5,0,0,0,13,4,38725,69723
51,5,1,5,1,5,7,38861,69724
76,4,2,0,2,6,9,28613,69725
58,4,2,2,1,11,11,12815,69726
59,4,1,9,1,9,9,18565,69727
89,5,3,4,2,5,0,33190,69728
78,4,3,7,0,2,10,18819,69729
93,3,1,9,0,8,2,382,69730
76,1,1,7,1,9,6,15223,69731
58,3,3,0,0,2,10,23357,69732
52,3,0,0,0,10,2,31503,69733
81,3,1,5,0,10,4,21021,69734
64,2,1,1,2,7,3,30975,69735
87,4,2,8,1,1,10,31305,69736
90,3,3,4,1,2,3,47831,69737
87,3,3,4,0,7,1,46202,69738
80,3,3,3,1,1,7,20217,69739
67,4,0,3,0,4,5,32820,69740
97,2,2,7,2,5,3,35451,69741
76,3,3,1,2,6,5,23779,69742
96,3,0,9,0,3,5,227,69743
92,3,2,0,1,4,1,41536,69744
91,1,3,8,2,6,13,30181,69745
100,4,1,8,2,8,4,16461,69746
55,2,3,6,2,5,10,48991,69747
95,3,2,7,0,3,2,40241,69748
59,5,3,0,0,4,4,10517,69749
51,3,1,9,0,10,8,36178,69750
51,4,0,7,0,1,12,39204,69751
62,2,2,4,0,6,12,7595,69752
63,2,3,2,2,14,14,39003,69753
66,2,0,8,1,5,2,25045,69754
53,3,3,9,2,5,7,9138,69755
83,2,0,9,2,8,7,20556,69756
82,5,1,1,0,14,4,9691,69757
99,1,2,4,0,0,10,4069,69758
71,5,2,9,0,12,3,17889,69759
84,3,3,3,2,3,4,31199,69760
60,3,0,4,0,6,0,21866,69761
87,5,0,2,0,11,13,38002,69762
68,3,3,7,1,12,8,26499,69763
69,4,0,3,1,9,10,16054,69764
52,2,2,5,1,2,1,39396,69765
89,4,2,8,0,13,4,41475,69766
100,4,3,0,1,12,4,9544,69767
99,2,1,8,1,11,2,19083,69768
89,1,2,8,0,12,2,8060,69769
55,2,3,9,2,1,10,4458,69770
69,5,2,5,0,11,7,2310,69771
74,4,1,5,2,7,6,42414,69772
66,1,2,2,1,7,4,40505,69773
76,5,3,0,1,10,5,3434,69774
67,2,1,1,2,9,12,49063,69775
83,2,3,2,2,3,13,28068,69776
60,3,3,7,1,8,11,13791,69777
51,2,0,6,2,8,7,25308,69778
65,5,3,2,2,4,14,24104,69779
97,2,0,0,2,8,13,44633,69780
68,5,3,7,0,8,8,6571,69781
93,3,2,6,1,7,9,18199,69782
62,1,1,9,1,6,9,16597,69783
94,3,1,8,2,1,7,47361,69784
92,2,0,8,2,10,8,13029,69785
54,2,0,0,1,13,3,17893,69786
72,4,0,4,2,2,11,33187,69787
75,5,3,8,1,7,12,17777,69788
90,1,2,5,1,13,5,45623,69789
87,2,2,4,2,7,11,12675,69790
73,2,1,4,0,12,12,29654,69791
51,3,0,7,0,2,1,27964,69792
94,4,2,8,2,9,6,30393,69793
52,4,3,9,2,8,4,33018,69794
95,3,0,0,1,12,5,7608,69795
53,3,0,5,1,11,11,44118,69796
95,2,1,5,1,12,14,14904,69797
88,4,1,5,0,6,10,45849,69798
75,5,2,4,2,5,0,7567,69799
